Participant ID,Trial,Total Pot,Individual Offer,Opponent Offer,Model Decision,Utility,Accept Probability
2042,9,12,4.2,7.8,Accept,0.96,0.72
2042,11,15,3.0,12.0,Reject,-5.1,0.01
2042,12,6,1.2,4.8,Reject,-2.04,0.12
2042,14,9,2.25,6.75,Reject,-1.8,0.14
2042,16,9,2.7,6.3,Reject,-0.54,0.37
2042,18,9,3.6,5.4,Accept,1.98,0.88
2042,19,9,2.7,6.3,Reject,-0.54,0.37
2042,20,6,1.8,4.2,Accept,-0.36,0.41
2042,22,12,2.4,9.6,Reject,-4.08,0.02
2042,25,12,1.2,10.8,Reject,-7.44,0.0
2042,26,15,3.75,11.25,Reject,-3.0,0.05
2042,27,18,5.4,12.6,Accept,-1.08,0.25
2042,28,15,5.25,9.75,Accept,1.2,0.77
2042,29,9,3.6,5.4,Accept,1.98,0.88
2042,30,9,1.8,7.2,Reject,-3.06,0.04
2042,32,15,6.0,9.0,Accept,3.3,0.96
2042,33,15,5.25,9.75,Accept,1.2,0.77
2042,36,9,2.7,6.3,Reject,-0.54,0.37
2042,37,9,4.5,4.5,Accept,4.5,0.99
2042,38,15,1.5,13.5,Reject,-9.3,0.0
2042,39,18,4.5,13.5,Reject,-3.6,0.03
2042,40,12,4.2,7.8,Accept,0.96,0.72
2042,41,15,5.25,9.75,Accept,1.2,0.77
2042,42,9,2.25,6.75,Reject,-1.8,0.14
2042,43,12,4.8,7.2,Reject,2.64,0.93
2042,44,6,2.4,3.6,Accept,1.32,0.79
2042,46,18,9.0,9.0,Accept,9.0,1.0
2042,47,12,3.0,9.0,Reject,-2.4,0.08
2042,48,15,5.25,9.75,Accept,1.2,0.77
2042,49,15,6.0,9.0,Accept,3.3,0.96
2042,51,9,2.7,6.3,Reject,-0.54,0.37
2043,1,15,1.5,13.5,Reject,-9.3,0.0
2043,2,15,1.5,13.5,Reject,-9.3,0.0
2043,3,9,1.8,7.2,Reject,-3.06,0.04
2043,7,18,4.5,13.5,Reject,-3.6,0.03
2043,8,6,1.2,4.8,Reject,-2.04,0.12
2043,9,9,3.6,5.4,Accept,1.98,0.88
2043,10,12,4.2,7.8,Accept,0.96,0.72
2043,12,15,3.0,12.0,Reject,-5.1,0.01
2043,14,9,2.25,6.75,Accept,-1.8,0.14
2043,15,15,3.0,12.0,Reject,-5.1,0.01
2043,19,12,1.2,10.8,Reject,-7.44,0.0
2043,21,12,3.0,9.0,Reject,-2.4,0.08
2043,22,9,3.6,5.4,Accept,1.98,0.88
2043,23,9,2.25,6.75,Reject,-1.8,0.14
2043,24,9,2.7,6.3,Reject,-0.54,0.37
2043,25,18,5.4,12.6,Reject,-1.08,0.25
2043,26,15,6.0,9.0,Accept,3.3,0.96
2043,27,15,5.25,9.75,Accept,1.2,0.77
2043,28,15,5.25,9.75,Accept,1.2,0.77
2043,30,15,3.75,11.25,Reject,-3.0,0.05
2043,31,15,6.0,9.0,Accept,3.3,0.96
2043,32,9,2.7,6.3,Reject,-0.54,0.37
2043,33,18,9.0,9.0,Accept,9.0,1.0
2043,35,6,1.8,4.2,Reject,-0.36,0.41
2043,36,9,2.7,6.3,Accept,-0.54,0.37
2043,37,12,4.2,7.8,Accept,0.96,0.72
2043,38,9,2.7,6.3,Reject,-0.54,0.37
2043,40,9,1.8,7.2,Reject,-3.06,0.04
2043,41,9,4.5,4.5,Accept,4.5,0.99
2043,42,12,4.8,7.2,Accept,2.64,0.93
2043,43,12,2.4,9.6,Reject,-4.08,0.02
2043,44,15,3.75,11.25,Reject,-3.0,0.05
2043,46,15,5.25,9.75,Accept,1.2,0.77
2043,47,6,2.4,3.6,Accept,1.32,0.79
2043,48,15,5.25,9.75,Accept,1.2,0.77
2043,50,9,4.5,4.5,Accept,4.5,0.99
2044,3,12,3.0,9.0,Reject,-2.4,0.08
2044,4,15,6.0,9.0,Reject,3.3,0.96
2044,6,9,2.25,6.75,Reject,-1.8,0.14
2044,7,6,2.4,3.6,Accept,1.32,0.79
2044,8,9,2.7,6.3,Reject,-0.54,0.37
2044,9,9,1.8,7.2,Reject,-3.06,0.04
2044,10,9,3.6,5.4,Accept,1.98,0.88
2044,11,9,3.6,5.4,Accept,1.98,0.88
2044,12,15,5.25,9.75,Accept,1.2,0.77
2044,14,12,4.2,7.8,Reject,0.96,0.72
2044,15,18,5.4,12.6,Reject,-1.08,0.25
2044,16,12,4.8,7.2,Accept,2.64,0.93
2044,19,18,9.0,9.0,Accept,9.0,1.0
2044,20,9,2.7,6.3,Reject,-0.54,0.37
2044,21,9,2.7,6.3,Accept,-0.54,0.37
2044,22,15,5.25,9.75,Reject,1.2,0.77
2044,25,15,3.75,11.25,Reject,-3.0,0.05
2044,26,6,1.8,4.2,Accept,-0.36,0.41
2044,27,15,3.0,12.0,Reject,-5.1,0.01
2044,28,12,1.2,10.8,Reject,-7.44,0.0
2044,30,15,6.0,9.0,Accept,3.3,0.96
2044,31,6,1.2,4.8,Reject,-2.04,0.12
2044,32,9,1.8,7.2,Reject,-3.06,0.04
2044,33,15,5.25,9.75,Accept,1.2,0.77
2044,34,18,4.5,13.5,Reject,-3.6,0.03
2044,35,15,3.0,12.0,Reject,-5.1,0.01
2044,38,15,1.5,13.5,Reject,-9.3,0.0
2044,40,12,2.4,9.6,Reject,-4.08,0.02
2044,41,9,2.25,6.75,Reject,-1.8,0.14
2044,42,9,4.5,4.5,Accept,4.5,0.99
2044,43,9,2.7,6.3,Reject,-0.54,0.37
2044,46,12,4.2,7.8,Reject,0.96,0.72
2044,48,9,4.5,4.5,Accept,4.5,0.99
2044,49,15,5.25,9.75,Accept,1.2,0.77
2044,50,15,3.75,11.25,Reject,-3.0,0.05
2044,51,15,1.5,13.5,Reject,-9.3,0.0
2045,3,15,3.75,11.25,Reject,-3.0,0.05
2045,4,6,1.8,4.2,Reject,-0.36,0.41
2045,5,15,6.0,9.0,Accept,3.3,0.96
2045,6,9,4.5,4.5,Accept,4.5,0.99
2045,9,15,1.5,13.5,Reject,-9.3,0.0
2045,10,9,2.7,6.3,Reject,-0.54,0.37
2045,11,18,5.4,12.6,Reject,-1.08,0.25
2045,12,15,3.75,11.25,Reject,-3.0,0.05
2045,15,9,2.25,6.75,Reject,-1.8,0.14
2045,16,15,3.0,12.0,Reject,-5.1,0.01
2045,17,12,3.0,9.0,Reject,-2.4,0.08
2045,18,9,2.7,6.3,Reject,-0.54,0.37
2045,19,15,6.0,9.0,Accept,3.3,0.96
2045,21,18,4.5,13.5,Reject,-3.6,0.03
2045,22,6,2.4,3.6,Accept,1.32,0.79
2045,25,15,3.0,12.0,Reject,-5.1,0.01
2045,28,9,1.8,7.2,Reject,-3.06,0.04
2045,29,9,3.6,5.4,Accept,1.98,0.88
2045,30,15,5.25,9.75,Accept,1.2,0.77
2045,31,15,5.25,9.75,Accept,1.2,0.77
2045,32,9,2.25,6.75,Reject,-1.8,0.14
2045,33,9,1.8,7.2,Reject,-3.06,0.04
2045,34,15,1.5,13.5,Reject,-9.3,0.0
2045,35,6,1.2,4.8,Reject,-2.04,0.12
2045,36,12,4.8,7.2,Accept,2.64,0.93
2045,37,12,4.2,7.8,Accept,0.96,0.72
2045,38,18,9.0,9.0,Accept,9.0,1.0
2045,39,12,1.2,10.8,Reject,-7.44,0.0
2045,41,15,5.25,9.75,Reject,1.2,0.77
2045,42,9,2.7,6.3,Accept,-0.54,0.37
2045,43,9,4.5,4.5,Accept,4.5,0.99
2045,45,9,2.7,6.3,Reject,-0.54,0.37
2045,46,12,2.4,9.6,Reject,-4.08,0.02
2045,47,9,3.6,5.4,Accept,1.98,0.88
2045,49,12,4.2,7.8,Accept,0.96,0.72
2045,50,15,5.25,9.75,Reject,1.2,0.77
2046,2,9,2.7,6.3,Reject,-0.54,0.37
2046,3,9,1.8,7.2,Reject,-3.06,0.04
2046,5,9,2.25,6.75,Reject,-1.8,0.14
2046,6,18,5.4,12.6,Reject,-1.08,0.25
2046,7,12,3.0,9.0,Reject,-2.4,0.08
2046,8,9,3.6,5.4,Accept,1.98,0.88
2046,9,12,4.8,7.2,Accept,2.64,0.93
2046,10,9,4.5,4.5,Accept,4.5,0.99
2046,11,15,5.25,9.75,Reject,1.2,0.77
2046,14,15,1.5,13.5,Reject,-9.3,0.0
2046,16,12,4.2,7.8,Reject,0.96,0.72
2046,17,9,3.6,5.4,Accept,1.98,0.88
2046,19,15,5.25,9.75,Accept,1.2,0.77
2046,21,6,1.2,4.8,Reject,-2.04,0.12
2046,22,15,6.0,9.0,Accept,3.3,0.96
2046,23,18,9.0,9.0,Accept,9.0,1.0
2046,28,12,1.2,10.8,Reject,-7.44,0.0
2046,29,9,4.5,4.5,Accept,4.5,0.99
2046,30,15,3.75,11.25,Reject,-3.0,0.05
2046,31,9,2.7,6.3,Reject,-0.54,0.37
2046,32,12,2.4,9.6,Reject,-4.08,0.02
2046,33,15,6.0,9.0,Accept,3.3,0.96
2046,34,12,4.2,7.8,Accept,0.96,0.72
2046,36,15,5.25,9.75,Reject,1.2,0.77
2046,38,6,1.8,4.2,Reject,-0.36,0.41
2046,39,18,4.5,13.5,Reject,-3.6,0.03
2046,41,9,2.25,6.75,Reject,-1.8,0.14
2046,43,15,5.25,9.75,Accept,1.2,0.77
2046,44,9,2.7,6.3,Reject,-0.54,0.37
2046,45,9,1.8,7.2,Reject,-3.06,0.04
2046,46,15,3.0,12.0,Reject,-5.1,0.01
2046,47,15,3.0,12.0,Reject,-5.1,0.01
2046,48,15,3.75,11.25,Reject,-3.0,0.05
2046,49,6,2.4,3.6,Accept,1.32,0.79
2046,50,9,2.7,6.3,Reject,-0.54,0.37
2046,51,15,1.5,13.5,Reject,-9.3,0.0
2047,1,12,2.4,9.6,Reject,-4.08,0.02
2047,3,9,4.5,4.5,Accept,4.5,0.99
2047,4,12,4.2,7.8,Reject,0.96,0.72
2047,6,15,1.5,13.5,Reject,-9.3,0.0
2047,7,15,6.0,9.0,Accept,3.3,0.96
2047,8,12,4.8,7.2,Accept,2.64,0.93
2047,9,12,3.0,9.0,Reject,-2.4,0.08
2047,10,9,2.7,6.3,Accept,-0.54,0.37
2047,12,6,1.2,4.8,Accept,-2.04,0.12
2047,13,9,1.8,7.2,Reject,-3.06,0.04
2047,15,9,2.25,6.75,Reject,-1.8,0.14
2047,16,9,2.7,6.3,Reject,-0.54,0.37
2047,17,12,1.2,10.8,Reject,-7.44,0.0
2047,18,18,9.0,9.0,Accept,9.0,1.0
2047,19,15,5.25,9.75,Accept,1.2,0.77
2047,20,12,4.2,7.8,Reject,0.96,0.72
2047,21,15,3.75,11.25,Reject,-3.0,0.05
2047,22,9,2.25,6.75,Reject,-1.8,0.14
2047,27,6,1.8,4.2,Reject,-0.36,0.41
2047,30,9,1.8,7.2,Reject,-3.06,0.04
2047,31,15,3.0,12.0,Reject,-5.1,0.01
2047,32,18,4.5,13.5,Reject,-3.6,0.03
2047,35,15,3.0,12.0,Reject,-5.1,0.01
2047,36,9,2.7,6.3,Accept,-0.54,0.37
2047,37,9,3.6,5.4,Accept,1.98,0.88
2047,38,9,4.5,4.5,Accept,4.5,0.99
2047,40,15,1.5,13.5,Reject,-9.3,0.0
2047,41,15,5.25,9.75,Reject,1.2,0.77
2047,42,6,2.4,3.6,Accept,1.32,0.79
2047,43,15,6.0,9.0,Accept,3.3,0.96
2047,45,9,2.7,6.3,Reject,-0.54,0.37
2047,46,9,3.6,5.4,Reject,1.98,0.88
2047,47,15,3.75,11.25,Reject,-3.0,0.05
2047,49,15,5.25,9.75,Accept,1.2,0.77
2047,50,18,5.4,12.6,Accept,-1.08,0.25
2047,51,15,5.25,9.75,Accept,1.2,0.77
2048,1,12,2.4,9.6,Reject,-4.08,0.02
2048,2,9,2.25,6.75,Reject,-1.8,0.14
2048,3,9,1.8,7.2,Reject,-3.06,0.04
2048,5,9,1.8,7.2,Reject,-3.06,0.04
2048,6,18,5.4,12.6,Reject,-1.08,0.25
2048,7,15,3.0,12.0,Reject,-5.1,0.01
2048,8,18,4.5,13.5,Reject,-3.6,0.03
2048,9,12,4.2,7.8,Accept,0.96,0.72
2048,10,18,9.0,9.0,Accept,9.0,1.0
2048,11,15,5.25,9.75,Accept,1.2,0.77
2048,12,15,3.75,11.25,Reject,-3.0,0.05
2048,15,9,4.5,4.5,Accept,4.5,0.99
2048,18,15,3.75,11.25,Reject,-3.0,0.05
2048,19,9,2.25,6.75,Reject,-1.8,0.14
2048,20,12,4.2,7.8,Accept,0.96,0.72
2048,21,12,3.0,9.0,Reject,-2.4,0.08
2048,22,9,3.6,5.4,Accept,1.98,0.88
2048,24,9,2.7,6.3,Accept,-0.54,0.37
2048,25,15,6.0,9.0,Accept,3.3,0.96
2048,26,12,1.2,10.8,Reject,-7.44,0.0
2048,27,15,1.5,13.5,Reject,-9.3,0.0
2048,29,9,3.6,5.4,Reject,1.98,0.88
2048,30,12,4.8,7.2,Accept,2.64,0.93
2048,36,9,2.7,6.3,Accept,-0.54,0.37
2048,38,6,2.4,3.6,Reject,1.32,0.79
2048,39,6,1.8,4.2,Reject,-0.36,0.41
2048,40,15,5.25,9.75,Accept,1.2,0.77
2048,41,15,5.25,9.75,Accept,1.2,0.77
2048,42,6,1.2,4.8,Reject,-2.04,0.12
2048,43,15,6.0,9.0,Accept,3.3,0.96
2048,44,9,4.5,4.5,Accept,4.5,0.99
2048,45,15,3.0,12.0,Reject,-5.1,0.01
2048,48,9,2.7,6.3,Reject,-0.54,0.37
2048,49,9,2.7,6.3,Reject,-0.54,0.37
2048,50,15,5.25,9.75,Accept,1.2,0.77
2048,51,15,1.5,13.5,Reject,-9.3,0.0
